TransactionID,CustomerID,MerchantID,TransactionDate,Amount,PaymentType,IsFraud,Name,Gender,AgeGroup,Region,SignupDate,MerchantName,Category,City,Country
TXN002970,CUST0348,MERCH0202,2024-12-14 17:43:09.337,11586.05,Net Banking,0,Customer_348,Female,26-35,North,2022-07-16 17:43:09.293,Merchant_202,Books,Bangalore,India
TXN002971,CUST0029,MERCH0062,2024-09-19 17:43:09.337,45255.43,Net Banking,0,Customer_29,Female,18-25,South,2021-07-25 17:43:09.290,Merchant_62,Beauty,Pune,India
TXN002972,CUST0035,MERCH0001,2025-03-19 17:43:09.337,32030.83,Net Banking,0,Customer_35,Female,26-35,South,2024-08-06 17:43:09.290,Merchant_1,Clothing,Pune,India
TXN002973,CUST0518,MERCH0017,2025-04-14 17:43:09.337,11419.67,Net Banking,0,Customer_518,Female,36-45,South,2022-05-23 17:43:09.293,Merchant_17,Home Decor,Hyderabad,India
TXN002974,CUST0396,MERCH0016,2024-09-07 17:43:09.337,11035.33,Net Banking,0,Customer_396,Female,36-45,West,2022-02-03 17:43:09.293,Merchant_16,Home Decor,Pune,India
TXN002975,CUST0294,MERCH0009,2024-12-02 17:43:09.337,43144.64,Net Banking,0,Customer_294,Female,18-25,South,2023-05-17 17:43:09.293,Merchant_9,Grocery,Ahmedabad,India
TXN002976,CUST0589,MERCH0249,2025-04-06 17:43:09.337,44698.50,Wallet,0,Customer_589,Female,60+,North,2022-07-26 17:43:09.293,Merchant_249,Clothing,Ahmedabad,India
TXN002977,CUST0349,MERCH0181,2025-02-05 17:43:09.337,12880.94,Wallet,0,Customer_349,Female,36-45,North,2022-06-10 17:43:09.293,Merchant_181,Books,Hyderabad,India
TXN002978,CUST0147,MERCH0201,2025-05-03 17:43:09.337,21083.47,Debit Card,0,Customer_147,Male,46-60,South,2023-12-28 17:43:09.290,Merchant_201,Grocery,Ahmedabad,India
TXN002979,CUST0067,MERCH0059,2024-07-02 17:43:09.337,41746.33,Debit Card,0,Customer_67,Female,18-25,East,2022-07-06 17:43:09.290,Merchant_59,Clothing,Delhi,India
TXN002980,CUST0520,MERCH0119,2024-09-14 17:43:09.337,38573.27,Net Banking,0,Customer_520,Female,18-25,East,2024-11-11 17:43:09.293,Merchant_119,Electronics,Hyderabad,India
TXN002981,CUST0122,MERCH0137,2024-11-29 17:43:09.337,40714.41,Debit Card,0,Customer_122,Male,18-25,South,2023-04-20 17:43:09.290,Merchant_137,Clothing,Hyderabad,India
TXN002982,CUST0340,MERCH0140,2024-12-31 17:43:09.337,25968.07,Net Banking,0,Customer_340,Female,18-25,South,2024-02-04 17:43:09.293,Merchant_140,Home Decor,Ahmedabad,India
TXN002983,CUST0175,MERCH0119,2025-05-01 17:43:09.337,45586.30,Wallet,0,Customer_175,Female,46-60,South,2024-02-13 17:43:09.290,Merchant_119,Electronics,Hyderabad,India
TXN002984,CUST0597,MERCH0041,2025-04-16 17:43:09.337,16364.98,UPI,0,Customer_597,Male,26-35,North,2022-12-25 17:43:09.293,Merchant_41,Clothing,Chennai,India
TXN002985,CUST0451,MERCH0143,2024-11-25 17:43:09.337,7917.94,Wallet,0,Customer_451,Female,46-60,South,2022-11-27 17:43:09.293,Merchant_143,Home Decor,Pune,India
TXN002986,CUST0557,MERCH0066,2024-10-05 17:43:09.337,35465.74,Credit Card,0,Customer_557,Female,60+,West,2023-08-13 17:43:09.293,Merchant_66,Beauty,Hyderabad,India
TXN002987,CUST0136,MERCH0075,2025-04-16 17:43:09.337,27013.79,Wallet,0,Customer_136,Male,46-60,South,2023-08-09 17:43:09.290,Merchant_75,Beauty,Delhi,India
TXN002988,CUST0016,MERCH0011,2024-09-30 17:43:09.337,42743.83,Credit Card,0,Customer_16,Male,26-35,North,2025-01-18 17:43:09.290,Merchant_11,Books,Chennai,India
TXN002989,CUST0333,MERCH0008,2024-07-09 17:43:09.337,4149.85,Debit Card,0,Customer_333,Female,26-35,North,2025-03-13 17:43:09.293,Merchant_8,Beauty,Chennai,India
TXN002990,CUST0195,MERCH0183,2024-11-06 17:43:09.337,42200.25,Wallet,0,Customer_195,Male,46-60,South,2022-09-25 17:43:09.290,Merchant_183,Clothing,Bangalore,India
TXN002991,CUST0496,MERCH0224,2024-08-13 17:43:09.337,14735.40,UPI,0,Customer_496,Male,18-25,East,2024-07-21 17:43:09.293,Merchant_224,Clothing,Mumbai,India
TXN002992,CUST0009,MERCH0134,2025-06-09 17:43:09.337,32777.30,Wallet,0,Customer_9,Male,36-45,North,2023-08-13 17:43:09.290,Merchant_134,Books,Delhi,India
TXN002993,CUST0334,MERCH0181,2025-03-07 17:43:09.337,2102.43,Wallet,0,Customer_334,Male,26-35,North,2023-12-17 17:43:09.293,Merchant_181,Books,Hyderabad,India
TXN002994,CUST0333,MERCH0148,2025-04-26 17:43:09.337,30518.11,Wallet,0,Customer_333,Female,26-35,North,2025-03-13 17:43:09.293,Merchant_148,Electronics,Pune,India
TXN002995,CUST0327,MERCH0167,2024-12-26 17:43:09.337,35891.86,Net Banking,0,Customer_327,Male,60+,South,2021-07-17 17:43:09.293,Merchant_167,Home Decor,Pune,India
TXN002996,CUST0015,MERCH0099,2024-09-24 17:43:09.337,18500.64,Wallet,0,Customer_15,Female,60+,West,2024-09-14 17:43:09.290,Merchant_99,Electronics,Kolkata,India
TXN002997,CUST0226,MERCH0072,2025-01-17 17:43:09.337,10848.99,Wallet,0,Customer_226,Female,18-25,West,2023-08-28 17:43:09.290,Merchant_72,Books,Pune,India
TXN002998,CUST0425,MERCH0242,2024-10-28 17:43:09.337,26927.77,UPI,0,Customer_425,Female,18-25,East,2022-06-19 17:43:09.293,Merchant_242,Grocery,Mumbai,India
TXN002999,CUST0408,MERCH0113,2025-02-03 17:43:09.337,41676.22,Credit Card,1,Customer_408,Female,46-60,South,2021-10-06 17:43:09.293,Merchant_113,Grocery,Bangalore,India
TXN003000,CUST0113,MERCH0107,2025-02-02 17:43:09.337,16245.01,Credit Card,0,Customer_113,Female,18-25,West,2022-12-25 17:43:09.290,Merchant_107,Home Decor,Bangalore,India
TXN003001,CUST0428,MERCH0034,2025-04-08 17:43:09.337,12698.22,UPI,0,Customer_428,Female,46-60,South,2024-03-04 17:43:09.293,Merchant_34,Home Decor,Delhi,India
TXN003002,CUST0001,MERCH0057,2024-08-10 17:43:09.337,14018.87,Debit Card,0,Customer_1,Male,60+,South,2022-01-09 17:43:09.290,Merchant_57,Clothing,Ahmedabad,India
TXN003003,CUST0266,MERCH0117,2024-08-11 17:43:09.337,47461.69,Wallet,0,Customer_266,Female,60+,East,2021-06-21 17:43:09.293,Merchant_117,Home Decor,Hyderabad,India
TXN003004,CUST0491,MERCH0120,2025-05-16 17:43:09.337,18027.92,Debit Card,0,Customer_491,Female,46-60,South,2021-11-06 17:43:09.293,Merchant_120,Books,Hyderabad,India
TXN003005,CUST0208,MERCH0147,2024-08-19 17:43:09.337,279.85,UPI,0,Customer_208,Female,36-45,South,2021-09-02 17:43:09.290,Merchant_147,Electronics,Chennai,India
TXN003006,CUST0369,MERCH0071,2024-09-08 17:43:09.337,39105.89,Debit Card,0,Customer_369,Male,26-35,North,2022-10-29 17:43:09.293,Merchant_71,Books,Kolkata,India
TXN003007,CUST0306,MERCH0159,2025-01-03 17:43:09.337,34993.81,Credit Card,0,Customer_306,Male,36-45,South,2021-12-16 17:43:09.293,Merchant_159,Beauty,Chennai,India
TXN003008,CUST0012,MERCH0210,2025-04-20 17:43:09.337,6515.56,Net Banking,0,Customer_12,Male,46-60,West,2021-06-21 17:43:09.290,Merchant_210,Beauty,Delhi,India
TXN003009,CUST0345,MERCH0040,2025-05-03 17:43:09.337,49246.72,Debit Card,0,Customer_345,Male,18-25,North,2022-10-28 17:43:09.293,Merchant_40,Grocery,Pune,India
TXN003010,CUST0465,MERCH0142,2025-03-01 17:43:09.337,30442.31,Net Banking,0,Customer_465,Female,18-25,North,2023-05-03 17:43:09.293,Merchant_142,Beauty,Bangalore,India
TXN003011,CUST0494,MERCH0103,2024-12-06 17:43:09.337,25088.90,Debit Card,0,Customer_494,Female,18-25,South,2024-06-17 17:43:09.293,Merchant_103,Grocery,Mumbai,India
TXN003012,CUST0368,MERCH0124,2025-05-04 17:43:09.337,19172.74,UPI,0,Customer_368,Female,46-60,North,2024-05-12 17:43:09.293,Merchant_124,Home Decor,Kolkata,India
TXN003013,CUST0420,MERCH0245,2025-05-21 17:43:09.337,44943.77,Net Banking,0,Customer_420,Female,60+,East,2024-04-20 17:43:09.293,Merchant_245,Books,Ahmedabad,India
TXN003014,CUST0171,MERCH0123,2024-10-28 17:43:09.337,12273.78,Debit Card,1,Customer_171,Female,60+,West,2024-09-09 17:43:09.290,Merchant_123,Grocery,Mumbai,India
TXN003015,CUST0134,MERCH0100,2024-12-09 17:43:09.337,14359.87,UPI,0,Customer_134,Male,18-25,East,2024-03-29 17:43:09.290,Merchant_100,Clothing,Pune,India
TXN003016,CUST0427,MERCH0209,2024-11-04 17:43:09.337,6208.30,Credit Card,0,Customer_427,Male,60+,North,2024-05-06 17:43:09.293,Merchant_209,Home Decor,Kolkata,India
TXN003017,CUST0025,MERCH0165,2025-06-13 17:43:09.337,37980.04,Wallet,1,Customer_25,Female,26-35,East,2024-08-06 17:43:09.290,Merchant_165,Books,Delhi,India
TXN003018,CUST0530,MERCH0172,2025-02-04 17:43:09.337,29817.91,UPI,0,Customer_530,Female,18-25,East,2022-02-01 17:43:09.293,Merchant_172,Clothing,Delhi,India
TXN003019,CUST0190,MERCH0137,2025-04-12 17:43:09.337,30492.40,UPI,0,Customer_190,Female,60+,South,2022-08-15 17:43:09.290,Merchant_137,Clothing,Hyderabad,India
TXN003020,CUST0141,MERCH0058,2024-08-23 17:43:09.337,11001.67,Credit Card,0,Customer_141,Female,18-25,North,2021-10-10 17:43:09.290,Merchant_58,Home Decor,Kolkata,India
TXN003021,CUST0555,MERCH0148,2024-10-08 17:43:09.337,32593.30,Net Banking,0,Customer_555,Male,46-60,North,2023-05-02 17:43:09.293,Merchant_148,Electronics,Pune,India
TXN003022,CUST0315,MERCH0109,2024-12-25 17:43:09.337,38296.38,Debit Card,0,Customer_315,Male,60+,South,2021-07-30 17:43:09.293,Merchant_109,Books,Mumbai,India
TXN003023,CUST0444,MERCH0121,2025-05-04 17:43:09.337,17958.64,Net Banking,0,Customer_444,Female,18-25,East,2022-09-13 17:43:09.293,Merchant_121,Electronics,Pune,India
TXN003024,CUST0319,MERCH0092,2024-08-24 17:43:09.337,40087.22,UPI,0,Customer_319,Male,26-35,North,2023-02-05 17:43:09.293,Merchant_92,Beauty,Delhi,India
TXN003025,CUST0441,MERCH0050,2025-06-24 17:43:09.337,17504.65,Debit Card,0,Customer_441,Male,26-35,North,2024-07-02 17:43:09.293,Merchant_50,Electronics,Bangalore,India
TXN003026,CUST0092,MERCH0148,2024-09-02 17:43:09.337,37931.11,Wallet,0,Customer_92,Female,60+,North,2023-08-05 17:43:09.290,Merchant_148,Electronics,Pune,India
TXN003027,CUST0179,MERCH0105,2025-05-19 17:43:09.337,1783.13,Wallet,0,Customer_179,Male,46-60,North,2023-12-02 17:43:09.290,Merchant_105,Clothing,Bangalore,India
TXN003028,CUST0056,MERCH0164,2024-11-10 17:43:09.337,27603.11,Debit Card,0,Customer_56,Female,26-35,West,2023-01-29 17:43:09.290,Merchant_164,Grocery,Pune,India
TXN003029,CUST0155,MERCH0117,2024-09-15 17:43:09.337,48479.38,UPI,0,Customer_155,Male,36-45,West,2023-08-12 17:43:09.290,Merchant_117,Home Decor,Hyderabad,India
TXN003030,CUST0111,MERCH0027,2025-02-10 17:43:09.337,49064.11,Credit Card,0,Customer_111,Female,60+,East,2024-04-01 17:43:09.290,Merchant_27,Home Decor,Delhi,India
TXN003031,CUST0137,MERCH0200,2025-03-17 17:43:09.337,14159.45,Net Banking,0,Customer_137,Male,18-25,North,2024-05-29 17:43:09.290,Merchant_200,Beauty,Delhi,India
TXN003032,CUST0232,MERCH0032,2025-06-21 17:43:09.337,22125.81,Net Banking,0,Customer_232,Female,60+,South,2023-01-18 17:43:09.290,Merchant_32,Home Decor,Delhi,India
TXN003033,CUST0468,MERCH0001,2025-01-15 17:43:09.337,3242.60,Credit Card,1,Customer_468,Male,26-35,South,2024-05-19 17:43:09.293,Merchant_1,Clothing,Pune,India
TXN003034,CUST0481,MERCH0017,2024-06-28 17:43:09.337,43679.73,Credit Card,0,Customer_481,Female,60+,West,2022-05-30 17:43:09.293,Merchant_17,Home Decor,Hyderabad,India
TXN003035,CUST0068,MERCH0249,2024-09-25 17:43:09.337,28471.75,Wallet,0,Customer_68,Male,46-60,South,2021-11-17 17:43:09.290,Merchant_249,Clothing,Ahmedabad,India
TXN003036,CUST0249,MERCH0137,2025-05-10 17:43:09.337,19316.52,Credit Card,0,Customer_249,Male,36-45,South,2022-10-03 17:43:09.293,Merchant_137,Clothing,Hyderabad,India
TXN003037,CUST0323,MERCH0084,2025-03-24 17:43:09.337,5727.25,Debit Card,0,Customer_323,Female,18-25,North,2023-09-14 17:43:09.293,Merchant_84,Electronics,Delhi,India
TXN003038,CUST0518,MERCH0045,2025-04-30 17:43:09.337,47343.69,Wallet,0,Customer_518,Female,36-45,South,2022-05-23 17:43:09.293,Merchant_45,Clothing,Chennai,India
TXN003039,CUST0432,MERCH0224,2024-11-09 17:43:09.337,26557.93,UPI,0,Customer_432,Female,60+,North,2022-03-08 17:43:09.293,Merchant_224,Clothing,Mumbai,India
TXN003040,CUST0487,MERCH0066,2025-01-02 17:43:09.337,14218.10,Wallet,0,Customer_487,Male,60+,East,2022-12-04 17:43:09.293,Merchant_66,Beauty,Hyderabad,India
TXN003041,CUST0429,MERCH0032,2025-03-30 17:43:09.337,17575.73,Wallet,0,Customer_429,Male,26-35,South,2025-03-06 17:43:09.293,Merchant_32,Home Decor,Delhi,India
TXN003042,CUST0269,MERCH0045,2024-09-19 17:43:09.337,13607.79,Net Banking,0,Customer_269,Male,36-45,West,2022-03-28 17:43:09.293,Merchant_45,Clothing,Chennai,India
TXN003043,CUST0537,MERCH0009,2025-05-23 17:43:09.337,30130.31,Credit Card,0,Customer_537,Female,18-25,East,2023-08-10 17:43:09.293,Merchant_9,Grocery,Ahmedabad,India
TXN003044,CUST0148,MERCH0030,2025-01-08 17:43:09.337,46505.18,Debit Card,0,Customer_148,Male,18-25,North,2022-11-15 17:43:09.290,Merchant_30,Clothing,Delhi,India
TXN003045,CUST0118,MERCH0084,2025-02-22 17:43:09.337,42849.02,Credit Card,0,Customer_118,Female,26-35,South,2021-12-12 17:43:09.290,Merchant_84,Electronics,Delhi,India
TXN003046,CUST0367,MERCH0166,2024-09-02 17:43:09.337,23073.01,Net Banking,0,Customer_367,Female,60+,North,2021-06-13 17:43:09.293,Merchant_166,Beauty,Ahmedabad,India
TXN003047,CUST0066,MERCH0060,2024-07-08 17:43:09.337,41342.32,Credit Card,0,Customer_66,Female,26-35,West,2023-06-24 17:43:09.290,Merchant_60,Beauty,Hyderabad,India
TXN003048,CUST0370,MERCH0001,2024-12-06 17:43:09.337,21212.96,Debit Card,0,Customer_370,Male,18-25,East,2022-04-02 17:43:09.293,Merchant_1,Clothing,Pune,India
TXN003049,CUST0175,MERCH0249,2024-09-12 17:43:09.337,12690.13,Credit Card,0,Customer_175,Female,46-60,South,2024-02-13 17:43:09.290,Merchant_249,Clothing,Ahmedabad,India
TXN003050,CUST0588,MERCH0005,2024-07-07 17:43:09.337,49172.41,Net Banking,0,Customer_588,Male,46-60,East,2022-11-04 17:43:09.293,Merchant_5,Clothing,Delhi,India
TXN003051,CUST0495,MERCH0063,2025-03-23 17:43:09.337,15263.99,Debit Card,0,Customer_495,Male,36-45,West,2023-04-27 17:43:09.293,Merchant_63,Books,Hyderabad,India
TXN003052,CUST0114,MERCH0227,2024-11-02 17:43:09.337,16253.84,Credit Card,0,Customer_114,Female,60+,North,2023-01-29 17:43:09.290,Merchant_227,Electronics,Delhi,India
TXN003053,CUST0111,MERCH0164,2025-01-06 17:43:09.337,49485.67,Net Banking,1,Customer_111,Female,60+,East,2024-04-01 17:43:09.290,Merchant_164,Grocery,Pune,India
TXN003054,CUST0439,MERCH0065,2024-08-31 17:43:09.337,6782.98,Net Banking,0,Customer_439,Male,60+,West,2021-12-19 17:43:09.293,Merchant_65,Electronics,Hyderabad,India
TXN003055,CUST0147,MERCH0078,2025-04-01 17:43:09.337,38050.65,Wallet,0,Customer_147,Male,46-60,South,2023-12-28 17:43:09.290,Merchant_78,Electronics,Pune,India
TXN003056,CUST0035,MERCH0201,2024-07-12 17:43:09.337,46797.06,Debit Card,1,Customer_35,Female,26-35,South,2024-08-06 17:43:09.290,Merchant_201,Grocery,Ahmedabad,India
TXN003057,CUST0309,MERCH0222,2025-06-11 17:43:09.337,25638.57,Debit Card,0,Customer_309,Female,46-60,East,2024-11-18 17:43:09.293,Merchant_222,Beauty,Ahmedabad,India
TXN003058,CUST0538,MERCH0152,2025-02-08 17:43:09.337,225.84,Credit Card,0,Customer_538,Male,60+,West,2022-07-07 17:43:09.293,Merchant_152,Beauty,Kolkata,India
TXN003059,CUST0014,MERCH0132,2024-10-17 17:43:09.337,18815.44,Wallet,0,Customer_14,Male,26-35,North,2022-01-11 17:43:09.290,Merchant_132,Grocery,Chennai,India
TXN003060,CUST0374,MERCH0114,2024-09-23 17:43:09.337,5667.29,Debit Card,0,Customer_374,Female,46-60,South,2023-12-31 17:43:09.293,Merchant_114,Clothing,Pune,India
TXN003061,CUST0557,MERCH0206,2025-01-28 17:43:09.337,20867.76,Net Banking,0,Customer_557,Female,60+,West,2023-08-13 17:43:09.293,Merchant_206,Electronics,Kolkata,India
TXN003062,CUST0428,MERCH0217,2024-07-17 17:43:09.337,39522.34,Debit Card,0,Customer_428,Female,46-60,South,2024-03-04 17:43:09.293,Merchant_217,Books,Mumbai,India
TXN003063,CUST0233,MERCH0196,2024-07-29 17:43:09.337,21991.71,Wallet,0,Customer_233,Female,60+,North,2021-09-02 17:43:09.290,Merchant_196,Beauty,Delhi,India
TXN003064,CUST0563,MERCH0025,2025-02-08 17:43:09.337,21653.06,UPI,0,Customer_563,Male,46-60,South,2022-02-18 17:43:09.293,Merchant_25,Beauty,Delhi,India
TXN003065,CUST0440,MERCH0202,2025-03-06 17:43:09.337,27883.79,Net Banking,0,Customer_440,Male,26-35,South,2021-10-14 17:43:09.293,Merchant_202,Books,Bangalore,India
TXN003066,CUST0502,MERCH0227,2025-04-21 17:43:09.337,29126.36,Debit Card,0,Customer_502,Male,46-60,South,2021-11-27 17:43:09.293,Merchant_227,Electronics,Delhi,India
TXN003067,CUST0275,MERCH0247,2024-12-31 17:43:09.337,42829.19,Net Banking,0,Customer_275,Male,60+,South,2021-05-30 17:43:09.293,Merchant_247,Home Decor,Bangalore,India
TXN003068,CUST0076,MERCH0135,2025-02-23 17:43:09.337,15486.94,Credit Card,0,Customer_76,Female,18-25,North,2022-08-08 17:43:09.290,Merchant_135,Grocery,Pune,India
TXN003069,CUST0439,MERCH0234,2024-08-19 17:43:09.337,41101.40,Net Banking,1,Customer_439,Male,60+,West,2021-12-19 17:43:09.293,Merchant_234,Grocery,Pune,India
TXN003070,CUST0289,MERCH0141,2024-08-21 17:43:09.337,28340.09,Debit Card,0,Customer_289,Male,60+,West,2022-04-15 17:43:09.293,Merchant_141,Books,Kolkata,India
TXN003071,CUST0540,MERCH0196,2024-07-25 17:43:09.337,15096.42,Credit Card,0,Customer_540,Female,46-60,East,2022-12-27 17:43:09.293,Merchant_196,Beauty,Delhi,India
TXN003072,CUST0253,MERCH0242,2024-06-30 17:43:09.337,14826.79,Credit Card,0,Customer_253,Female,26-35,West,2023-03-17 17:43:09.293,Merchant_242,Grocery,Mumbai,India
TXN003073,CUST0126,MERCH0043,2024-07-05 17:43:09.337,18120.76,Credit Card,0,Customer_126,Female,18-25,East,2022-12-15 17:43:09.290,Merchant_43,Books,Chennai,India
TXN003074,CUST0177,MERCH0057,2024-11-07 17:43:09.337,31172.39,UPI,0,Customer_177,Male,26-35,North,2023-04-15 17:43:09.290,Merchant_57,Clothing,Ahmedabad,India
TXN003075,CUST0037,MERCH0164,2025-02-01 17:43:09.337,11617.51,UPI,0,Customer_37,Female,60+,West,2024-08-14 17:43:09.290,Merchant_164,Grocery,Pune,India
TXN003076,CUST0410,MERCH0248,2025-03-09 17:43:09.337,46024.64,Credit Card,0,Customer_410,Female,26-35,North,2025-02-27 17:43:09.293,Merchant_248,Beauty,Kolkata,India
TXN003077,CUST0127,MERCH0142,2024-06-30 17:43:09.337,28788.14,Debit Card,0,Customer_127,Female,60+,East,2023-02-18 17:43:09.290,Merchant_142,Beauty,Bangalore,India
TXN003078,CUST0483,MERCH0210,2024-07-05 17:43:09.337,46008.79,Credit Card,0,Customer_483,Male,36-45,South,2022-04-26 17:43:09.293,Merchant_210,Beauty,Delhi,India
TXN003079,CUST0168,MERCH0072,2024-11-02 17:43:09.337,2415.58,Credit Card,0,Customer_168,Male,26-35,East,2021-10-01 17:43:09.290,Merchant_72,Books,Pune,India
TXN003080,CUST0592,MERCH0224,2025-06-25 17:43:09.337,17196.31,Net Banking,0,Customer_592,Female,60+,North,2022-08-01 17:43:09.293,Merchant_224,Clothing,Mumbai,India
TXN003081,CUST0294,MERCH0027,2024-11-29 17:43:09.337,1238.10,Net Banking,0,Customer_294,Female,18-25,South,2023-05-17 17:43:09.293,Merchant_27,Home Decor,Delhi,India
TXN003082,CUST0343,MERCH0128,2025-06-03 17:43:09.337,13685.37,Net Banking,0,Customer_343,Male,36-45,South,2022-01-24 17:43:09.293,Merchant_128,Books,Kolkata,India
TXN003083,CUST0310,MERCH0106,2024-08-01 17:43:09.337,43114.12,Wallet,0,Customer_310,Female,18-25,South,2024-10-28 17:43:09.293,Merchant_106,Electronics,Mumbai,India
TXN003084,CUST0528,MERCH0165,2024-12-26 17:43:09.337,1926.82,Net Banking,0,Customer_528,Female,26-35,East,2021-11-19 17:43:09.293,Merchant_165,Books,Delhi,India
TXN003085,CUST0540,MERCH0215,2025-04-28 17:43:09.337,21863.74,Net Banking,0,Customer_540,Female,46-60,East,2022-12-27 17:43:09.293,Merchant_215,Home Decor,Mumbai,India
TXN003086,CUST0419,MERCH0071,2025-02-25 17:43:09.337,5966.60,Debit Card,0,Customer_419,Female,36-45,West,2023-10-11 17:43:09.293,Merchant_71,Books,Kolkata,India
TXN003087,CUST0444,MERCH0204,2025-05-04 17:43:09.337,20900.35,UPI,0,Customer_444,Female,18-25,East,2022-09-13 17:43:09.293,Merchant_204,Beauty,Kolkata,India
TXN003088,CUST0558,MERCH0153,2025-01-16 17:43:09.337,41958.69,UPI,0,Customer_558,Female,60+,South,2023-08-09 17:43:09.293,Merchant_153,Home Decor,Chennai,India
TXN003089,CUST0236,MERCH0067,2024-12-23 17:43:09.337,31191.24,UPI,0,Customer_236,Female,36-45,East,2022-04-01 17:43:09.290,Merchant_67,Home Decor,Ahmedabad,India
TXN003090,CUST0439,MERCH0090,2025-05-20 17:43:09.337,36864.14,Wallet,0,Customer_439,Male,60+,West,2021-12-19 17:43:09.293,Merchant_90,Grocery,Kolkata,India
TXN003091,CUST0214,MERCH0004,2024-12-25 17:43:09.337,17520.30,Credit Card,0,Customer_214,Male,26-35,East,2022-01-21 17:43:09.290,Merchant_4,Home Decor,Chennai,India
TXN003092,CUST0085,MERCH0106,2025-04-06 17:43:09.337,47225.44,Net Banking,0,Customer_85,Male,26-35,North,2022-09-18 17:43:09.290,Merchant_106,Electronics,Mumbai,India
TXN003093,CUST0085,MERCH0228,2024-12-15 17:43:09.337,35492.18,Debit Card,0,Customer_85,Male,26-35,North,2022-09-18 17:43:09.290,Merchant_228,Home Decor,Ahmedabad,India
TXN003094,CUST0489,MERCH0079,2025-05-25 17:43:09.337,21147.76,Wallet,0,Customer_489,Male,26-35,North,2022-06-15 17:43:09.293,Merchant_79,Clothing,Chennai,India
TXN003095,CUST0065,MERCH0096,2025-03-07 17:43:09.337,21380.59,UPI,0,Customer_65,Male,46-60,North,2021-07-12 17:43:09.290,Merchant_96,Grocery,Chennai,India
TXN003096,CUST0064,MERCH0093,2024-11-10 17:43:09.337,45942.34,Wallet,0,Customer_64,Male,60+,West,2022-08-11 17:43:09.290,Merchant_93,Clothing,Delhi,India
TXN003097,CUST0343,MERCH0074,2024-09-18 17:43:09.337,28862.59,Debit Card,0,Customer_343,Male,36-45,South,2022-01-24 17:43:09.293,Merchant_74,Books,Hyderabad,India
TXN003098,CUST0352,MERCH0213,2024-09-14 17:43:09.337,35348.32,Wallet,0,Customer_352,Male,26-35,South,2022-09-23 17:43:09.293,Merchant_213,Clothing,Mumbai,India
TXN003099,CUST0158,MERCH0126,2025-01-24 17:43:09.337,20910.06,UPI,0,Customer_158,Female,46-60,West,2022-06-30 17:43:09.290,Merchant_126,Grocery,Hyderabad,India
TXN003100,CUST0589,MERCH0246,2025-01-14 17:43:09.337,11262.27,Credit Card,0,Customer_589,Female,60+,North,2022-07-26 17:43:09.293,Merchant_246,Beauty,Kolkata,India
TXN003101,CUST0491,MERCH0016,2024-12-28 17:43:09.337,36205.61,UPI,0,Customer_491,Female,46-60,South,2021-11-06 17:43:09.293,Merchant_16,Home Decor,Pune,India
TXN003102,CUST0463,MERCH0239,2024-11-01 17:43:09.337,30430.41,UPI,0,Customer_463,Female,46-60,North,2022-01-30 17:43:09.293,Merchant_239,Beauty,Ahmedabad,India
TXN003103,CUST0225,MERCH0147,2025-02-11 17:43:09.337,25117.01,UPI,0,Customer_225,Female,18-25,East,2021-09-16 17:43:09.290,Merchant_147,Electronics,Chennai,India
TXN003104,CUST0313,MERCH0157,2024-07-24 17:43:09.337,31238.64,Wallet,0,Customer_313,Female,36-45,West,2022-10-15 17:43:09.293,Merchant_157,Beauty,Bangalore,India
TXN003105,CUST0466,MERCH0116,2024-10-05 17:43:09.337,10493.45,Debit Card,0,Customer_466,Male,46-60,East,2021-11-08 17:43:09.293,Merchant_116,Books,Ahmedabad,India
TXN003106,CUST0088,MERCH0179,2024-12-23 17:43:09.337,39717.54,UPI,0,Customer_88,Male,60+,South,2021-07-19 17:43:09.290,Merchant_179,Books,Kolkata,India
TXN003107,CUST0303,MERCH0018,2025-05-19 17:43:09.337,47413.32,Wallet,0,Customer_303,Male,18-25,West,2022-09-14 17:43:09.293,Merchant_18,Grocery,Chennai,India
TXN003108,CUST0435,MERCH0186,2024-08-22 17:43:09.337,44566.05,Debit Card,0,Customer_435,Female,36-45,North,2022-01-06 17:43:09.293,Merchant_186,Home Decor,Bangalore,India
TXN003109,CUST0135,MERCH0172,2025-01-12 17:43:09.337,16139.64,Credit Card,0,Customer_135,Male,18-25,West,2021-09-15 17:43:09.290,Merchant_172,Clothing,Delhi,India
TXN003110,CUST0050,MERCH0249,2024-10-11 17:43:09.337,20359.69,UPI,0,Customer_50,Female,18-25,South,2022-11-21 17:43:09.290,Merchant_249,Clothing,Ahmedabad,India
TXN003111,CUST0432,MERCH0016,2025-02-05 17:43:09.337,40439.27,Net Banking,0,Customer_432,Female,60+,North,2022-03-08 17:43:09.293,Merchant_16,Home Decor,Pune,India
TXN003112,CUST0340,MERCH0193,2024-12-06 17:43:09.337,29796.34,Wallet,0,Customer_340,Female,18-25,South,2024-02-04 17:43:09.293,Merchant_193,Beauty,Delhi,India
TXN003113,CUST0347,MERCH0240,2025-01-03 17:43:09.337,27440.93,Credit Card,0,Customer_347,Male,60+,South,2022-07-23 17:43:09.293,Merchant_240,Clothing,Mumbai,India
TXN003114,CUST0347,MERCH0130,2024-10-09 17:43:09.337,46339.43,Credit Card,0,Customer_347,Male,60+,South,2022-07-23 17:43:09.293,Merchant_130,Electronics,Hyderabad,India
