TransactionID,CustomerID,MerchantID,TransactionDate,Amount,PaymentType,IsFraud
TXN003014,CUST0171,MERCH0123,2024-10-28 17:43:09.337009,12273.78,Debit Card,1
TXN003015,CUST0134,MERCH0100,2024-12-09 17:43:09.337018,14359.87,UPI,0
TXN003016,CUST0427,MERCH0209,2024-11-04 17:43:09.337028,6208.3,Credit Card,0
TXN003017,CUST0025,MERCH0165,2025-06-13 17:43:09.337037,37980.04,Wallet,1
TXN003018,CUST0530,MERCH0172,2025-02-04 17:43:09.337046,29817.91,UPI,0
TXN003019,CUST0190,MERCH0137,2025-04-12 17:43:09.337054,30492.4,UPI,0
TXN003020,CUST0141,MERCH0058,2024-08-23 17:43:09.337063,11001.67,Credit Card,0
TXN003021,CUST0555,MERCH0148,2024-10-08 17:43:09.337072,32593.3,Net Banking,0
TXN003022,CUST0315,MERCH0109,2024-12-25 17:43:09.337081,38296.38,Debit Card,0
TXN003023,CUST0444,MERCH0121,2025-05-04 17:43:09.337089,17958.64,Net Banking,0
TXN003024,CUST0319,MERCH0092,2024-08-24 17:43:09.337098,40087.22,UPI,0
TXN003025,CUST0441,MERCH0050,2025-06-24 17:43:09.337106,17504.65,Debit Card,0
TXN003026,CUST0092,MERCH0148,2024-09-02 17:43:09.337115,37931.11,Wallet,0
TXN003027,CUST0179,MERCH0105,2025-05-19 17:43:09.337124,1783.13,Wallet,0
TXN003028,CUST0056,MERCH0164,2024-11-10 17:43:09.337132,27603.11,Debit Card,0
TXN003029,CUST0155,MERCH0117,2024-09-15 17:43:09.337141,48479.38,UPI,0
TXN003030,CUST0111,MERCH0027,2025-02-10 17:43:09.337150,49064.11,Credit Card,0
TXN003031,CUST0137,MERCH0200,2025-03-17 17:43:09.337159,14159.45,Net Banking,0
TXN003032,CUST0232,MERCH0032,2025-06-21 17:43:09.337167,22125.81,Net Banking,0
TXN003033,CUST0468,MERCH0001,2025-01-15 17:43:09.337176,3242.6,Credit Card,1
TXN003034,CUST0481,MERCH0017,2024-06-28 17:43:09.337185,43679.73,Credit Card,0
TXN003035,CUST0068,MERCH0249,2024-09-25 17:43:09.337194,28471.75,Wallet,0
TXN003036,CUST0249,MERCH0137,2025-05-10 17:43:09.337203,19316.52,Credit Card,0
TXN003037,CUST0323,MERCH0084,2025-03-24 17:43:09.337212,5727.25,Debit Card,0
TXN003038,CUST0518,MERCH0045,2025-04-30 17:43:09.337220,47343.69,Wallet,0
TXN003039,CUST0432,MERCH0224,2024-11-09 17:43:09.337229,26557.93,UPI,0
TXN003040,CUST0487,MERCH0066,2025-01-02 17:43:09.337237,14218.1,Wallet,0
TXN003041,CUST0429,MERCH0032,2025-03-30 17:43:09.337246,17575.73,Wallet,0
TXN003042,CUST0269,MERCH0045,2024-09-19 17:43:09.337255,13607.79,Net Banking,0
TXN003043,CUST0537,MERCH0009,2025-05-23 17:43:09.337264,30130.31,Credit Card,0
TXN003044,CUST0148,MERCH0030,2025-01-08 17:43:09.337273,46505.18,Debit Card,0
TXN003045,CUST0118,MERCH0084,2025-02-22 17:43:09.337282,42849.02,Credit Card,0
TXN003046,CUST0367,MERCH0166,2024-09-02 17:43:09.337291,23073.01,Net Banking,0
TXN003047,CUST0066,MERCH0060,2024-07-08 17:43:09.337305,41342.32,Credit Card,0
TXN003048,CUST0370,MERCH0001,2024-12-06 17:43:09.337315,21212.96,Debit Card,0
TXN003049,CUST0175,MERCH0249,2024-09-12 17:43:09.337323,12690.13,Credit Card,0
TXN003050,CUST0588,MERCH0005,2024-07-07 17:43:09.337332,49172.41,Net Banking,0
TXN003051,CUST0495,MERCH0063,2025-03-23 17:43:09.337340,15263.99,Debit Card,0
TXN003052,CUST0114,MERCH0227,2024-11-02 17:43:09.337349,16253.84,Credit Card,0
TXN003053,CUST0111,MERCH0164,2025-01-06 17:43:09.337358,49485.67,Net Banking,1
TXN003054,CUST0439,MERCH0065,2024-08-31 17:43:09.337367,6782.98,Net Banking,0
TXN003055,CUST0147,MERCH0078,2025-04-01 17:43:09.337376,38050.65,Wallet,0
TXN003056,CUST0035,MERCH0201,2024-07-12 17:43:09.337384,46797.06,Debit Card,1
TXN003057,CUST0309,MERCH0222,2025-06-11 17:43:09.337393,25638.57,Debit Card,0
TXN003058,CUST0538,MERCH0152,2025-02-08 17:43:09.337402,225.84,Credit Card,0
TXN003059,CUST0014,MERCH0132,2024-10-17 17:43:09.337410,18815.44,Wallet,0
TXN003060,CUST0374,MERCH0114,2024-09-23 17:43:09.337419,5667.29,Debit Card,0
TXN003061,CUST0557,MERCH0206,2025-01-28 17:43:09.337428,20867.76,Net Banking,0
TXN003062,CUST0428,MERCH0217,2024-07-17 17:43:09.337436,39522.34,Debit Card,0
TXN003063,CUST0233,MERCH0196,2024-07-29 17:43:09.337445,21991.71,Wallet,0
TXN003064,CUST0563,MERCH0025,2025-02-08 17:43:09.337454,21653.06,UPI,0
TXN003065,CUST0440,MERCH0202,2025-03-06 17:43:09.337463,27883.79,Net Banking,0
TXN003066,CUST0502,MERCH0227,2025-04-21 17:43:09.337471,29126.36,Debit Card,0
TXN003067,CUST0275,MERCH0247,2024-12-31 17:43:09.337480,42829.19,Net Banking,0
TXN003068,CUST0076,MERCH0135,2025-02-23 17:43:09.337489,15486.94,Credit Card,0
TXN003069,CUST0439,MERCH0234,2024-08-19 17:43:09.337497,41101.4,Net Banking,1
TXN003070,CUST0289,MERCH0141,2024-08-21 17:43:09.337506,28340.09,Debit Card,0
TXN003071,CUST0540,MERCH0196,2024-07-25 17:43:09.337515,15096.42,Credit Card,0
TXN003072,CUST0253,MERCH0242,2024-06-30 17:43:09.337524,14826.79,Credit Card,0
TXN003073,CUST0126,MERCH0043,2024-07-05 17:43:09.337532,18120.76,Credit Card,0
TXN003074,CUST0177,MERCH0057,2024-11-07 17:43:09.337541,31172.39,UPI,0
TXN003075,CUST0037,MERCH0164,2025-02-01 17:43:09.337550,11617.51,UPI,0
TXN003076,CUST0410,MERCH0248,2025-03-09 17:43:09.337558,46024.64,Credit Card,0
TXN003077,CUST0127,MERCH0142,2024-06-30 17:43:09.337567,28788.14,Debit Card,0
TXN003078,CUST0483,MERCH0210,2024-07-05 17:43:09.337576,46008.79,Credit Card,0
TXN003079,CUST0168,MERCH0072,2024-11-02 17:43:09.337584,2415.58,Credit Card,0
TXN003080,CUST0592,MERCH0224,2025-06-25 17:43:09.337593,17196.31,Net Banking,0
TXN003081,CUST0294,MERCH0027,2024-11-29 17:43:09.337602,1238.1,Net Banking,0
TXN003082,CUST0343,MERCH0128,2025-06-03 17:43:09.337611,13685.37,Net Banking,0
TXN003083,CUST0310,MERCH0106,2024-08-01 17:43:09.337619,43114.12,Wallet,0
TXN003084,CUST0528,MERCH0165,2024-12-26 17:43:09.337628,1926.82,Net Banking,0
TXN003085,CUST0540,MERCH0215,2025-04-28 17:43:09.337637,21863.74,Net Banking,0
TXN003086,CUST0419,MERCH0071,2025-02-25 17:43:09.337646,5966.6,Debit Card,0
TXN003087,CUST0444,MERCH0204,2025-05-04 17:43:09.337654,20900.35,UPI,0
TXN003088,CUST0558,MERCH0153,2025-01-16 17:43:09.337663,41958.69,UPI,0
TXN003089,CUST0236,MERCH0067,2024-12-23 17:43:09.337672,31191.24,UPI,0
TXN003090,CUST0439,MERCH0090,2025-05-20 17:43:09.337687,36864.14,Wallet,0
TXN003091,CUST0214,MERCH0004,2024-12-25 17:43:09.337696,17520.3,Credit Card,0
TXN003092,CUST0085,MERCH0106,2025-04-06 17:43:09.337705,47225.44,Net Banking,0
TXN003093,CUST0085,MERCH0228,2024-12-15 17:43:09.337714,35492.18,Debit Card,0
TXN003094,CUST0489,MERCH0079,2025-05-25 17:43:09.337722,21147.76,Wallet,0
TXN003095,CUST0065,MERCH0096,2025-03-07 17:43:09.337731,21380.59,UPI,0
TXN003096,CUST0064,MERCH0093,2024-11-10 17:43:09.337740,45942.34,Wallet,0
TXN003097,CUST0343,MERCH0074,2024-09-18 17:43:09.337748,28862.59,Debit Card,0
TXN003098,CUST0352,MERCH0213,2024-09-14 17:43:09.337757,35348.32,Wallet,0
TXN003099,CUST0158,MERCH0126,2025-01-24 17:43:09.337766,20910.06,UPI,0
TXN003100,CUST0589,MERCH0246,2025-01-14 17:43:09.337774,11262.27,Credit Card,0
TXN003101,CUST0491,MERCH0016,2024-12-28 17:43:09.337783,36205.61,UPI,0
TXN003102,CUST0463,MERCH0239,2024-11-01 17:43:09.337792,30430.41,UPI,0
TXN003103,CUST0225,MERCH0147,2025-02-11 17:43:09.337800,25117.01,UPI,0
TXN003104,CUST0313,MERCH0157,2024-07-24 17:43:09.337809,31238.64,Wallet,0
TXN003105,CUST0466,MERCH0116,2024-10-05 17:43:09.337818,10493.45,Debit Card,0
TXN003106,CUST0088,MERCH0179,2024-12-23 17:43:09.337826,39717.54,UPI,0
TXN003107,CUST0303,MERCH0018,2025-05-19 17:43:09.337835,47413.32,Wallet,0
TXN003108,CUST0435,MERCH0186,2024-08-22 17:43:09.337843,44566.05,Debit Card,0
TXN003109,CUST0135,MERCH0172,2025-01-12 17:43:09.337853,16139.64,Credit Card,0
TXN003110,CUST0050,MERCH0249,2024-10-11 17:43:09.337861,20359.69,UPI,0
TXN003111,CUST0432,MERCH0016,2025-02-05 17:43:09.337870,40439.27,Net Banking,0
TXN003112,CUST0340,MERCH0193,2024-12-06 17:43:09.337878,29796.34,Wallet,0
TXN003113,CUST0347,MERCH0240,2025-01-03 17:43:09.337887,27440.93,Credit Card,0
TXN003114,CUST0347,MERCH0130,2024-10-09 17:43:09.337896,46339.43,Credit Card,0
TXN003115,CUST0245,MERCH0056,2024-10-19 17:43:09.337905,26847.65,Credit Card,1
TXN003116,CUST0109,MERCH0079,2024-08-03 17:43:09.337913,25795.44,Wallet,0
TXN003117,CUST0533,MERCH0103,2024-12-10 17:43:09.337922,2196.73,Debit Card,0
TXN003118,CUST0090,MERCH0028,2024-12-11 17:43:09.337931,3563.91,Net Banking,0
TXN003119,CUST0296,MERCH0193,2024-12-14 17:43:09.337940,470.27,Debit Card,0
TXN003120,CUST0112,MERCH0005,2024-08-18 17:43:09.337948,45670.89,UPI,0
TXN003121,CUST0589,MERCH0106,2025-04-12 17:43:09.337957,20478.49,Net Banking,0
TXN003122,CUST0177,MERCH0022,2025-06-09 17:43:09.337965,23481.21,Debit Card,0
TXN003123,CUST0343,MERCH0117,2025-04-27 17:43:09.337974,42284.81,UPI,1
TXN003124,CUST0101,MERCH0100,2024-08-05 17:43:09.337983,30501.39,Net Banking,0
TXN003125,CUST0401,MERCH0238,2024-09-20 17:43:09.337992,30514.13,Wallet,0
TXN003126,CUST0028,MERCH0013,2024-10-21 17:43:09.338000,14897.07,UPI,0
TXN003127,CUST0537,MERCH0065,2024-11-13 17:43:09.338009,41712.03,Debit Card,0
TXN003128,CUST0058,MERCH0144,2025-02-21 17:43:09.338017,8374.92,Net Banking,0
TXN003129,CUST0498,MERCH0247,2025-05-01 17:43:09.338026,2752.16,UPI,0
TXN003130,CUST0297,MERCH0233,2024-12-06 17:43:09.338035,9661.01,UPI,0
TXN003131,CUST0134,MERCH0086,2024-10-28 17:43:09.338044,13460.09,Wallet,1
TXN003132,CUST0331,MERCH0064,2024-07-31 17:43:09.338052,14187.32,UPI,0
TXN003133,CUST0249,MERCH0032,2024-08-06 17:43:09.338118,33558.63,Net Banking,0
TXN003134,CUST0550,MERCH0080,2024-10-19 17:43:09.338150,10969.45,Credit Card,0
TXN003135,CUST0075,MERCH0051,2024-08-10 17:43:09.338159,33865.25,Net Banking,0
TXN003136,CUST0168,MERCH0079,2024-12-11 17:43:09.338168,4647.5,Net Banking,0
TXN003137,CUST0503,MERCH0186,2024-07-20 17:43:09.338177,7445.4,Wallet,0
TXN003138,CUST0355,MERCH0174,2024-10-31 17:43:09.338186,25490.19,Wallet,0
TXN003139,CUST0225,MERCH0180,2025-02-09 17:43:09.338195,46102.6,UPI,0
TXN003140,CUST0531,MERCH0106,2025-02-26 17:43:09.338204,42992.42,Wallet,0
TXN003141,CUST0146,MERCH0245,2025-05-10 17:43:09.338212,48440.8,UPI,0
TXN003142,CUST0241,MERCH0063,2024-08-28 17:43:09.338221,32558.91,Credit Card,0
TXN003143,CUST0344,MERCH0076,2025-03-05 17:43:09.338229,33823.16,Debit Card,0
TXN003144,CUST0035,MERCH0060,2024-07-20 17:43:09.338238,31288.65,Wallet,0
TXN003145,CUST0001,MERCH0065,2024-10-20 17:43:09.338247,31178.66,Wallet,0
TXN003146,CUST0153,MERCH0117,2025-06-21 17:43:09.338255,7441.31,Credit Card,0
TXN003147,CUST0429,MERCH0081,2024-11-21 17:43:09.338264,27232.57,Wallet,0
TXN003148,CUST0508,MERCH0105,2025-04-12 17:43:09.338272,19364.79,Credit Card,0
TXN003149,CUST0126,MERCH0128,2024-12-31 17:43:09.338281,22182.61,UPI,0
TXN003150,CUST0491,MERCH0183,2025-02-03 17:43:09.338290,26227.67,Wallet,0
TXN003151,CUST0482,MERCH0243,2025-01-25 17:43:09.338298,6506.97,Wallet,0
TXN003152,CUST0345,MERCH0185,2025-02-27 17:43:09.338307,18038.44,UPI,0
TXN003153,CUST0221,MERCH0242,2025-02-24 17:43:09.338316,3266.13,Wallet,0
TXN003154,CUST0025,MERCH0220,2025-01-29 17:43:09.338324,48985.44,Net Banking,1
TXN003155,CUST0528,MERCH0071,2024-10-03 17:43:09.338333,6014.55,Credit Card,0
TXN003156,CUST0182,MERCH0201,2024-08-05 17:43:09.338342,13000.38,Debit Card,0
TXN003157,CUST0499,MERCH0086,2025-06-27 17:43:09.338352,44575.52,Net Banking,0
TXN003158,CUST0042,MERCH0154,2025-01-18 17:43:09.338360,24187.23,Debit Card,0
TXN003159,CUST0481,MERCH0245,2024-10-27 17:43:09.338369,6868.3,Net Banking,0
TXN003160,CUST0439,MERCH0140,2024-10-20 17:43:09.338377,19273.1,Net Banking,0
TXN003161,CUST0402,MERCH0071,2025-04-25 17:43:09.338386,5881.81,Net Banking,1
TXN003162,CUST0546,MERCH0046,2024-09-02 17:43:09.338394,10090.78,Credit Card,0
TXN003163,CUST0345,MERCH0047,2024-10-23 17:43:09.338403,2696.29,Debit Card,0
TXN003164,CUST0045,MERCH0079,2024-09-04 17:43:09.338412,21967.55,UPI,0
TXN003165,CUST0021,MERCH0166,2025-03-05 17:43:09.338420,40351.14,UPI,0
TXN003166,CUST0070,MERCH0149,2024-09-06 17:43:09.338429,29339.86,Wallet,0
TXN003167,CUST0048,MERCH0142,2025-06-27 17:43:09.338438,30356.63,Credit Card,1
TXN003168,CUST0491,MERCH0130,2025-05-18 17:43:09.338446,10109.14,Credit Card,0
TXN003169,CUST0551,MERCH0200,2025-01-06 17:43:09.338455,17260.3,Credit Card,0
TXN003170,CUST0287,MERCH0127,2025-04-01 17:43:09.338464,42277.58,Net Banking,0
TXN003171,CUST0010,MERCH0109,2025-03-22 17:43:09.338473,4484.02,Credit Card,0
TXN003172,CUST0542,MERCH0119,2025-04-01 17:43:09.338481,42910.74,UPI,0
TXN003173,CUST0274,MERCH0198,2024-10-20 17:43:09.338490,24236.13,Credit Card,0
TXN003174,CUST0600,MERCH0229,2024-07-28 17:43:09.338498,41873.66,Net Banking,0
TXN003175,CUST0381,MERCH0101,2025-02-07 17:43:09.338507,15968.52,Debit Card,0
TXN003176,CUST0329,MERCH0249,2025-04-18 17:43:09.338516,17008.26,Credit Card,0
TXN003177,CUST0479,MERCH0161,2025-02-11 17:43:09.338525,37605.08,Debit Card,0
TXN003178,CUST0015,MERCH0233,2025-03-21 17:43:09.338534,39271.31,Wallet,1
TXN003179,CUST0516,MERCH0006,2025-01-28 17:43:09.338542,11559.27,Net Banking,0
TXN003180,CUST0191,MERCH0244,2025-01-04 17:43:09.338551,48646.28,Credit Card,0
TXN003181,CUST0168,MERCH0218,2025-01-12 17:43:09.338560,4316.06,Wallet,0
TXN003182,CUST0521,MERCH0126,2024-07-20 17:43:09.338568,3518.3,Wallet,0
TXN003183,CUST0137,MERCH0103,2024-10-14 17:43:09.338577,29815.66,Debit Card,0
TXN003184,CUST0154,MERCH0233,2024-11-16 17:43:09.338586,36164.76,UPI,0
TXN003185,CUST0388,MERCH0037,2024-08-02 17:43:09.338595,48048.22,UPI,0
TXN003186,CUST0209,MERCH0142,2025-04-24 17:43:09.338603,20306.79,UPI,0
TXN003187,CUST0272,MERCH0037,2025-04-20 17:43:09.338612,1362.04,UPI,0
TXN003188,CUST0143,MERCH0008,2025-04-22 17:43:09.338620,30184.53,Net Banking,0
TXN003189,CUST0069,MERCH0231,2025-05-09 17:43:09.338629,14555.83,Credit Card,0
TXN003190,CUST0247,MERCH0077,2024-08-18 17:43:09.338639,21704.06,Credit Card,0
TXN003191,CUST0261,MERCH0141,2024-08-23 17:43:09.338647,24474.63,Net Banking,0
TXN003192,CUST0079,MERCH0040,2025-03-29 17:43:09.338656,3319.18,Debit Card,0
TXN003193,CUST0525,MERCH0107,2025-03-05 17:43:09.338665,24350.49,Credit Card,0
TXN003194,CUST0330,MERCH0092,2025-05-02 17:43:09.338673,21373.35,Wallet,0
TXN003195,CUST0189,MERCH0186,2024-07-21 17:43:09.338682,35655.96,Credit Card,0
TXN003196,CUST0095,MERCH0018,2025-06-10 17:43:09.338690,32318.73,Net Banking,0
TXN003197,CUST0008,MERCH0057,2024-09-29 17:43:09.338698,9342.26,Debit Card,0
TXN003198,CUST0067,MERCH0083,2025-02-18 17:43:09.338707,10386.33,Credit Card,0
TXN003199,CUST0496,MERCH0166,2024-10-02 17:43:09.338716,12625.21,Net Banking,0
TXN003200,CUST0191,MERCH0032,2025-04-09 17:43:09.338725,9029.63,Wallet,0
TXN003201,CUST0366,MERCH0214,2024-09-02 17:43:09.338733,32894.94,UPI,0
TXN003202,CUST0521,MERCH0194,2024-08-22 17:43:09.338743,49722.07,Wallet,0
TXN003203,CUST0117,MERCH0205,2024-12-08 17:43:09.338751,32640.21,Wallet,0
TXN003204,CUST0267,MERCH0215,2024-11-15 17:43:09.338760,30373.41,Debit Card,0
TXN003205,CUST0485,MERCH0025,2025-01-20 17:43:09.338768,20555.4,Credit Card,0
TXN003206,CUST0509,MERCH0220,2024-12-06 17:43:09.338777,15697.75,UPI,0
TXN003207,CUST0298,MERCH0186,2025-02-11 17:43:09.338785,45562.58,Net Banking,0
TXN003208,CUST0164,MERCH0203,2025-04-16 17:43:09.338794,48453.19,UPI,0
TXN003209,CUST0376,MERCH0033,2025-05-11 17:43:09.338803,24889.13,Credit Card,0
TXN003210,CUST0268,MERCH0088,2025-06-10 17:43:09.338812,14581.0,Debit Card,0
TXN003211,CUST0549,MERCH0194,2024-10-04 17:43:09.338821,38529.1,Credit Card,0
TXN003212,CUST0074,MERCH0158,2024-07-23 17:43:09.338830,6709.59,Net Banking,0
TXN003213,CUST0508,MERCH0209,2025-06-09 17:43:09.338839,38302.85,UPI,0
TXN003214,CUST0073,MERCH0104,2025-03-20 17:43:09.338847,40965.52,Wallet,0
TXN003215,CUST0308,MERCH0034,2025-03-04 17:43:09.338856,6332.71,Credit Card,0
TXN003216,CUST0199,MERCH0102,2024-07-17 17:43:09.338864,48845.39,Debit Card,0
TXN003217,CUST0130,MERCH0127,2025-04-15 17:43:09.338873,49277.06,Debit Card,0
TXN003218,CUST0572,MERCH0214,2024-09-21 17:43:09.338892,46842.3,UPI,0
TXN003219,CUST0487,MERCH0069,2024-10-02 17:43:09.338901,24852.14,Wallet,0
TXN003220,CUST0151,MERCH0176,2025-02-23 17:43:09.338910,12379.1,Net Banking,0
TXN003221,CUST0206,MERCH0040,2025-03-04 17:43:09.338919,29142.26,Wallet,0
TXN003222,CUST0179,MERCH0179,2025-01-05 17:43:09.338927,21054.7,UPI,0
TXN003223,CUST0197,MERCH0080,2024-12-29 17:43:09.338936,10376.84,Wallet,0
TXN003224,CUST0089,MERCH0141,2024-11-14 17:43:09.338944,21241.45,UPI,0
TXN003225,CUST0434,MERCH0218,2025-01-22 17:43:09.338953,33228.1,Wallet,0
TXN003226,CUST0183,MERCH0031,2025-01-15 17:43:09.338962,3638.57,Credit Card,0
TXN003227,CUST0209,MERCH0116,2025-04-18 17:43:09.338970,16737.56,Debit Card,0
TXN003228,CUST0493,MERCH0167,2024-11-18 17:43:09.338979,987.97,UPI,0
TXN003229,CUST0130,MERCH0063,2025-02-22 17:43:09.338988,37499.83,UPI,0
TXN003230,CUST0013,MERCH0048,2025-02-03 17:43:09.338996,32070.49,Debit Card,0
TXN003231,CUST0106,MERCH0087,2025-01-03 17:43:09.339005,3227.34,Net Banking,1
TXN003232,CUST0375,MERCH0048,2025-01-27 17:43:09.339013,48240.4,UPI,0
TXN003233,CUST0582,MERCH0061,2024-12-28 17:43:09.339022,1228.82,Credit Card,0
TXN003234,CUST0099,MERCH0140,2024-07-16 17:43:09.339031,29539.04,Wallet,0
TXN003235,CUST0594,MERCH0078,2025-04-04 17:43:09.339040,38840.74,Credit Card,0
TXN003236,CUST0587,MERCH0184,2024-06-29 17:43:09.339048,39416.03,UPI,0
TXN003237,CUST0192,MERCH0018,2025-02-27 17:43:09.339057,1810.83,Net Banking,0
TXN003238,CUST0325,MERCH0155,2025-02-19 17:43:09.339066,45330.12,UPI,1
TXN003239,CUST0467,MERCH0028,2025-06-22 17:43:09.339074,45930.74,Net Banking,0
TXN003240,CUST0367,MERCH0210,2024-07-29 17:43:09.339083,28113.38,Debit Card,0
TXN003241,CUST0318,MERCH0080,2024-12-27 17:43:09.339092,24155.95,Wallet,0
TXN003242,CUST0144,MERCH0180,2025-05-21 17:43:09.339100,2338.89,Credit Card,0
TXN003243,CUST0384,MERCH0016,2025-03-04 17:43:09.339109,28141.51,Net Banking,0
TXN003244,CUST0216,MERCH0077,2025-03-18 17:43:09.339117,20528.02,Credit Card,0
TXN003245,CUST0361,MERCH0186,2025-06-20 17:43:09.339126,38663.04,Debit Card,0
TXN003246,CUST0324,MERCH0221,2024-11-22 17:43:09.339135,20253.79,UPI,0
TXN003247,CUST0015,MERCH0137,2024-12-03 17:43:09.339143,34210.68,Net Banking,0
TXN003248,CUST0217,MERCH0026,2025-04-11 17:43:09.339152,5160.27,Wallet,0
TXN003249,CUST0492,MERCH0028,2025-05-04 17:43:09.339161,6734.32,Net Banking,1
TXN003250,CUST0547,MERCH0105,2024-08-28 17:43:09.339189,7071.54,UPI,0
TXN003251,CUST0183,MERCH0077,2024-11-12 17:43:09.339199,2371.72,UPI,0
TXN003252,CUST0270,MERCH0164,2025-04-01 17:43:09.339207,27112.31,Wallet,0
TXN003253,CUST0467,MERCH0009,2025-06-18 17:43:09.339216,39718.99,Wallet,0
TXN003254,CUST0519,MERCH0175,2024-08-24 17:43:09.339225,30559.52,Debit Card,0
TXN003255,CUST0542,MERCH0206,2024-09-11 17:43:09.339234,28790.25,Credit Card,0
TXN003256,CUST0467,MERCH0051,2025-01-15 17:43:09.339242,34063.13,Net Banking,0
TXN003257,CUST0305,MERCH0076,2024-11-01 17:43:09.339251,17048.3,Debit Card,0
TXN003258,CUST0144,MERCH0245,2024-08-15 17:43:09.339260,18161.51,Credit Card,0
TXN003259,CUST0111,MERCH0122,2025-02-04 17:43:09.339269,15782.08,Debit Card,0
TXN003260,CUST0232,MERCH0185,2024-07-28 17:43:09.339277,35634.24,Wallet,0
TXN003261,CUST0584,MERCH0032,2025-06-10 17:43:09.339287,8165.85,Wallet,0
TXN003262,CUST0592,MERCH0230,2025-04-18 17:43:09.339295,749.96,UPI,0
TXN003263,CUST0500,MERCH0195,2025-01-04 17:43:09.339304,29850.2,Net Banking,0
TXN003264,CUST0595,MERCH0250,2024-07-21 17:43:09.339312,47124.83,Net Banking,0
TXN003265,CUST0554,MERCH0057,2024-09-13 17:43:09.339322,30509.46,Net Banking,0
TXN003266,CUST0273,MERCH0054,2024-09-02 17:43:09.339330,39167.79,Debit Card,0
TXN003267,CUST0173,MERCH0116,2024-07-24 17:43:09.339339,33672.26,Debit Card,0
TXN003268,CUST0007,MERCH0144,2024-10-23 17:43:09.339348,24922.09,Net Banking,0
TXN003269,CUST0155,MERCH0062,2024-12-17 17:43:09.339357,35947.78,UPI,0
TXN003270,CUST0522,MERCH0084,2024-08-07 17:43:09.339365,41222.8,Credit Card,0
TXN003271,CUST0546,MERCH0224,2024-08-26 17:43:09.339374,11314.11,Debit Card,0
TXN003272,CUST0548,MERCH0056,2024-10-03 17:43:09.339383,16872.91,Net Banking,0
TXN003273,CUST0518,MERCH0023,2024-12-06 17:43:09.339392,11263.91,Wallet,0
TXN003274,CUST0215,MERCH0017,2024-07-22 17:43:09.339401,22663.43,Debit Card,0
TXN003275,CUST0134,MERCH0208,2025-02-25 17:43:09.339409,44264.72,Credit Card,0
TXN003276,CUST0285,MERCH0166,2025-05-01 17:43:09.339418,17325.83,Debit Card,0
TXN003277,CUST0126,MERCH0200,2024-07-24 17:43:09.339427,18785.9,Credit Card,0
TXN003278,CUST0439,MERCH0211,2024-12-09 17:43:09.339436,43032.33,Credit Card,0
TXN003279,CUST0152,MERCH0158,2025-03-08 17:43:09.339445,25817.18,Debit Card,0
TXN003280,CUST0331,MERCH0249,2025-02-20 17:43:09.339453,26818.91,Credit Card,0
TXN003281,CUST0538,MERCH0186,2025-05-23 17:43:09.339462,43053.98,Debit Card,0
TXN003282,CUST0383,MERCH0226,2024-11-06 17:43:09.339470,24577.28,Debit Card,0
TXN003283,CUST0115,MERCH0078,2024-08-22 17:43:09.339479,34109.72,UPI,0
TXN003284,CUST0482,MERCH0022,2025-05-12 17:43:09.339488,4373.67,Wallet,0
TXN003285,CUST0284,MERCH0108,2025-03-05 17:43:09.339497,9013.72,Credit Card,0
TXN003286,CUST0075,MERCH0017,2024-10-16 17:43:09.339506,20278.37,Debit Card,0
TXN003287,CUST0166,MERCH0015,2024-11-17 17:43:09.339514,24792.47,Credit Card,0
TXN003288,CUST0189,MERCH0114,2025-02-24 17:43:09.339523,48290.11,Debit Card,0
TXN003289,CUST0078,MERCH0048,2025-01-19 17:43:09.339532,48535.52,Debit Card,0
TXN003290,CUST0021,MERCH0160,2025-03-24 17:43:09.339544,42574.73,Debit Card,0
TXN003291,CUST0566,MERCH0205,2025-03-13 17:43:09.339554,15848.38,Wallet,0
TXN003292,CUST0184,MERCH0213,2025-02-28 17:43:09.339562,48205.01,Credit Card,0
TXN003293,CUST0222,MERCH0113,2025-03-19 17:43:09.339571,34498.11,Wallet,0
TXN003294,CUST0328,MERCH0168,2025-03-17 17:43:09.339580,19707.71,Wallet,0
TXN003295,CUST0179,MERCH0097,2025-01-13 17:43:09.339588,35113.58,Wallet,0
TXN003296,CUST0112,MERCH0185,2024-12-24 17:43:09.339597,924.48,Wallet,0
TXN003297,CUST0059,MERCH0186,2025-05-27 17:43:09.339606,7393.12,UPI,0
TXN003298,CUST0327,MERCH0091,2025-04-23 17:43:09.339614,41501.32,Credit Card,0
TXN003299,CUST0191,MERCH0227,2024-12-31 17:43:09.339623,32314.12,Credit Card,0
TXN003300,CUST0200,MERCH0016,2024-10-04 17:43:09.339631,18273.32,Debit Card,0
TXN003301,CUST0312,MERCH0156,2025-05-22 17:43:09.339640,25083.27,Credit Card,0
TXN003302,CUST0035,MERCH0098,2024-12-09 17:43:09.339649,45266.59,Wallet,0
TXN003303,CUST0379,MERCH0111,2024-07-05 17:43:09.339657,31615.75,Net Banking,0
TXN003304,CUST0387,MERCH0001,2025-05-10 17:43:09.339666,19967.65,Credit Card,0
TXN003305,CUST0237,MERCH0041,2024-09-26 17:43:09.339675,6104.3,Net Banking,0
TXN003306,CUST0519,MERCH0048,2025-01-11 17:43:09.339684,14757.97,UPI,0
TXN003307,CUST0283,MERCH0159,2024-10-08 17:43:09.339693,48919.18,Debit Card,0
